series_name,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep,NA.
Bouquet Of Barbed Wire,Home-coming,6.2,5,1,/title/tt1193671/,0.2,0.2,0,0,0,0.2,0,0.2,0.2,0,1,1,NA
Camp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Galavant,Pilot,7.9,584,1,/title/tt3823842/,0.017123287671232876,0.3304794520547945,0.008561643835616438,0.005136986301369863,0.025684931506849314,0.03767123287671233,0.04965753424657534,0.14383561643835616,0.238013698630137,0.14383561643835616,1,1,NA
Galavant,Joust Friends,8.1,498,2,/title/tt4192920/,0.010040160642570281,0.3634538152610442,0.004016064257028112,0.006024096385542169,0.008032128514056224,0.030120481927710843,0.060240963855421686,0.13052208835341367,0.25301204819277107,0.13453815261044177,1,2,NA
Galavant,Two Balls,7.6,393,3,/title/tt4192922/,0.010178117048346057,0.3816793893129771,0.002544529262086514,0.005089058524173028,0.005089058524173028,0.02544529262086514,0.07633587786259542,0.13740458015267176,0.23155216284987276,0.12468193384223919,1,3,NA
Galavant,Comedy Gold,8,393,4,/title/tt4192924/,0.015267175572519083,0.3333333333333333,0.002544529262086514,0.002544529262086514,0.022900763358778626,0.04071246819338423,0.09414758269720101,0.2035623409669211,0.19083969465648856,0.09414758269720101,1,4,NA
Galavant,Completely Mad... Alena,8.2,369,5,/title/tt4192928/,0.013550135501355014,0.39295392953929537,0.005420054200542005,0,0.005420054200542005,0.018970189701897018,0.032520325203252036,0.12737127371273713,0.24932249322493225,0.15447154471544716,1,5,NA
Galavant,Dungeons and Dragon Lady,8.3,375,6,/title/tt4192930/,0.010666666666666666,0.408,0.0026666666666666666,0.0026666666666666666,0.008,0.010666666666666666,0.04,0.13066666666666665,0.232,0.15466666666666667,1,6,NA
Galavant,My Cousin Izzy,8.2,329,7,/title/tt4192932/,0.0121580547112462,0.4012158054711246,0.00303951367781155,0.0060790273556231,0.0060790273556231,0.00911854103343465,0.0364741641337386,0.15501519756838905,0.25835866261398177,0.11246200607902736,1,7,NA
Galavant,It's All in the Executions,8.4,349,8,/title/tt4192934/,0.017191977077363897,0.45272206303724927,0.0057306590257879654,0.0057306590257879654,0.011461318051575931,0.008595988538681949,0.02865329512893983,0.12034383954154727,0.2177650429799427,0.1318051575931232,1,8,NA
