series_name,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep
Body Of Proof,Pilot,7.3,248,1,/title/tt1698077/,0.012096774193548387,0.31048387096774194,0.008064516129032258,0.012096774193548387,0.020161290322580645,0.05241935483870968,0.125,0.1814516129032258,0.1814516129032258,0.0967741935483871,1,1
Body Of Proof,Letting Go,7.4,188,2,/title/tt1698078/,0.010638297872340425,0.31382978723404253,0,0.02127659574468085,0.02127659574468085,0.015957446808510637,0.10638297872340426,0.22872340425531915,0.1702127659574468,0.11170212765957446,1,2
Body Of Proof,Helping Hand,7.6,183,3,/title/tt1698079/,0.006097560975609756,0.3597560975609756,0,0.024390243902439025,0.012195121951219513,0.042682926829268296,0.08536585365853659,0.21951219512195122,0.1524390243902439,0.0975609756097561,1,3
Body Of Proof,Talking Heads,7.9,171,4,/title/tt1698080/,0,0.37888198757763975,0,0.012422360248447204,0.006211180124223602,0.049689440993788817,0.06832298136645963,0.19254658385093168,0.20496894409937888,0.08695652173913043,1,4
Body Of Proof,Dead Man Walking,7.6,172,5,/title/tt1698081/,0.005988023952095809,0.3532934131736527,0,0.017964071856287425,0,0.0718562874251497,0.0718562874251497,0.25748502994011974,0.11976047904191617,0.10179640718562874,1,5
Body Of Proof,Society Hill,7.4,167,6,/title/tt1698082/,0.005847953216374269,0.38596491228070173,0.005847953216374269,0.011695906432748537,0,0.04093567251461988,0.05263157894736842,0.14619883040935672,0.22807017543859648,0.12280701754385964,1,6
Body Of Proof,All in the Family,7.6,161,7,/title/tt1698083/,0.00546448087431694,0.33879781420765026,0.00546448087431694,0.01639344262295082,0.00546448087431694,0.03825136612021858,0.08196721311475409,0.18032786885245902,0.22950819672131148,0.09836065573770492,1,7
Body Of Proof,Buried Secrets,7.4,164,8,/title/tt1698084/,0,0.4036144578313253,0,0.018072289156626505,0.006024096385542169,0.030120481927710843,0.08433734939759036,0.12650602409638553,0.2469879518072289,0.08433734939759036,1,8
Body Of Proof,Broken Home,7.9,166,9,/title/tt1770956/,0.005813953488372093,0.36046511627906974,0.005813953488372093,0.01744186046511628,0.005813953488372093,0.029069767441860465,0.0755813953488372,0.20348837209302326,0.20348837209302326,0.09302325581395349,1,9
Body Of Proof,Love Thy Neighbor,7.7,170,10,/title/tt1781992/,0,0.4027777777777778,0.006944444444444444,0.013888888888888888,0,0.034722222222222224,0.0625,0.14583333333333334,0.2152777777777778,0.11805555555555555,2,1
Body Of Proof,Hunting Party,7.9,153,11,/title/tt1781993/,0,0.4117647058823529,0.006535947712418301,0.0196078431372549,0,0.0196078431372549,0.058823529411764705,0.1568627450980392,0.21568627450980393,0.1111111111111111,2,2
Body Of Proof,Missing,7.9,144,12,/title/tt1784820/,0.02531645569620253,0.3860759493670886,0,0.0189873417721519,0.0189873417721519,0.04430379746835443,0.0379746835443038,0.16455696202531644,0.1962025316455696,0.10759493670886076,2,3
Body Of Proof,Lazarus Man,7.7,149,13,/title/tt1829866/,0.00684931506849315,0.3835616438356164,0,0.0136986301369863,0.02054794520547945,0.0273972602739726,0.0410958904109589,0.17123287671232876,0.2191780821917808,0.11643835616438356,2,4
