series_name,#,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep
Best Friends Forever,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fresh Off the Boat,1.1,Pilot,7.6,424,1,/title/tt3831206/,0.014150943396226415,0.2617924528301887,0.0047169811320754715,0.007075471698113208,0.01179245283018868,0.04245283018867924,0.08726415094339622,0.25,0.22641509433962265,0.09433962264150944,1,1
Fresh Off the Boat,1.2,Home Sweet Home-School,7.9,375,2,/title/tt4033736/,0.019337016574585635,0.3011049723756906,0.0055248618784530384,0.008287292817679558,0.008287292817679558,0.016574585635359115,0.04696132596685083,0.1712707182320442,0.2596685082872928,0.16298342541436464,1,2
Fresh Off the Boat,1.3,The Shunning,8.1,362,3,/title/tt4057828/,0.016,0.304,0.005333333333333333,0.008,0.005333333333333333,0.018666666666666668,0.07466666666666667,0.14933333333333335,0.30133333333333334,0.11733333333333333,1,3
Fresh Off the Boat,1.4,Success Perm,8,314,4,/title/tt4111882/,0.014598540145985401,0.25547445255474455,0.0072992700729927005,0.0036496350364963502,0.010948905109489052,0.014598540145985401,0.08759124087591241,0.18613138686131386,0.28832116788321166,0.13138686131386862,1,4
Fresh Off the Boat,1.5,Persistent Romeo,7.9,274,5,/title/tt4137796/,0.014598540145985401,0.21897810218978103,0.0036496350364963502,0.0072992700729927005,0.0036496350364963502,0.010948905109489052,0.08029197080291971,0.19708029197080293,0.3175182481751825,0.145985401459854,1,5
Fresh Off the Boat,1.6,Fajita Man,7.9,274,6,/title/tt4160046/,0.011764705882352941,0.19607843137254902,0.00784313725490196,0.00392156862745098,0.00392156862745098,0.043137254901960784,0.11372549019607843,0.2549019607843137,0.2823529411764706,0.08235294117647059,1,6
Fresh Off the Boat,1.7,Showdown at the Golden Saddle,7.6,255,7,/title/tt4160796/,0.008368200836820083,0.19665271966527198,0.0041841004184100415,0.0041841004184100415,0.012552301255230125,0.03765690376569038,0.09623430962343096,0.22594142259414227,0.2928870292887029,0.12133891213389121,1,7
Fresh Off the Boat,1.8,Phillip Goldstein,7.7,239,8,/title/tt4205646/,0.013574660633484163,0.13574660633484162,0.004524886877828055,0.00904977375565611,0.00904977375565611,0.02262443438914027,0.13122171945701358,0.22171945701357465,0.3257918552036199,0.12669683257918551,1,8
Fresh Off the Boat,1.9,License to Sell,7.6,221,9,/title/tt4210286/,0.012048192771084338,0.26907630522088355,0.008032128514056224,0.008032128514056224,0.008032128514056224,0.03614457831325301,0.07630522088353414,0.14859437751004015,0.27710843373493976,0.1566265060240964,1,9
Fresh Off the Boat,1.1,Blind Spot,8.1,249,10,/title/tt4245530/,0.012738853503184714,0.3248407643312102,0.0031847133757961785,0.009554140127388535,0.006369426751592357,0.022292993630573247,0.07643312101910828,0.1910828025477707,0.2197452229299363,0.1337579617834395,1,10
Fresh Off the Boat,1.11,Very Superstitious,7.7,223,11,/title/tt4245534/,0.023255813953488372,0.15348837209302327,0.004651162790697674,0.013953488372093023,0.004651162790697674,0.04186046511627907,0.13953488372093023,0.2837209302325581,0.2744186046511628,0.06046511627906977,1,11
Fresh Off the Boat,1.12,"Dribbling Tiger, Bounce Pass Dragon",7.4,215,12,/title/tt4245538/,0.008968609865470852,0.18834080717488788,0.004484304932735426,0.004484304932735426,0.017937219730941704,0.03587443946188341,0.10762331838565023,0.21076233183856502,0.3004484304932735,0.1210762331838565,1,12
Fresh Off the Boat,1.13,So Chineez,7.7,238,13,/title/tt4295384/,0.04201680672268908,0.18067226890756302,0.01680672268907563,0,0.025210084033613446,0.025210084033613446,0.07142857142857142,0.18907563025210083,0.3235294117647059,0.12605042016806722,1,13
Fresh Off the Boat,2.1,Family Business Trip,7.8,218,14,/title/tt4673470/,0.009174311926605505,0.21100917431192662,0.013761467889908258,0,0.009174311926605505,0.01834862385321101,0.08256880733944955,0.23394495412844038,0.3256880733944954,0.0963302752293578,2,1
Fresh Off the Boat,2.2,Boy II Man,8,208,15,/title/tt4963518/,0.009615384615384616,0.21634615384615385,0.004807692307692308,0.004807692307692308,0.019230769230769232,0.014423076923076924,0.07692307692307693,0.18269230769230768,0.3076923076923077,0.16346153846153846,2,2
Fresh Off the Boat,2.3,Shaquille O'Neal Motors,8,193,16,/title/tt4994932/,0,0.1511627906976744,0,0.023255813953488372,0.01744186046511628,0.023255813953488372,0.10465116279069768,0.3081395348837209,0.28488372093023256,0.0872093023255814,2,3
Fresh Off the Boat,2.4,The Fall Ball,7.6,172,17,/title/tt5030172/,0.011363636363636364,0.2215909090909091,0.005681818181818182,0.005681818181818182,0.005681818181818182,0.03409090909090909,0.06818181818181818,0.23295454545454544,0.26704545454545453,0.14772727272727273,2,4
Fresh Off the Boat,2.5,Miracle on Dead Street,7.9,176,18,/title/tt5047796/,0.005952380952380952,0.17261904761904762,0.005952380952380952,0,0.017857142857142856,0.017857142857142856,0.09523809523809523,0.27380952380952384,0.30952380952380953,0.10119047619047619,2,5
