series_name,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep
Game of Thrones,Winter Is Coming,9,"20,630",1,/title/tt1480055/,0.022715164430667893,0.48452559693902264,0.001646728338257374,0.002470092507386061,0.0033418898629340825,0.009396038165350899,0.01690318206034775,0.05206567540078462,0.14457306146171356,0.26236257083353515,1,1
Game of Thrones,The Kingsroad,8.8,"15,725",2,/title/tt1668746/,0.02376866857324436,0.4181124880838894,0.00146170956466476,0.00228789323164919,0.0023514458214172226,0.008706704798220527,0.016968541468064823,0.0682554814108675,0.2217349857006673,0.2363520813473149,1,2
Game of Thrones,Lord Snow,8.7,"14,877",3,/title/tt1829962/,0.0246540373505307,0.4201262931613597,0.0013435442697836894,0.002284025258632272,0.00315732903399167,0.009203278248018271,0.021899771597474138,0.08403869407496976,0.23061937390837028,0.20267365309686955,1,3
Game of Thrones,"Cripples, Bastards, and Broken Things",8.8,"14,155",4,/title/tt1829963/,0.023017722233989974,0.42688695897761775,0.0010590976488032196,0.0021181952976064393,0.0038127515356915906,0.009178846289627904,0.019699216267739884,0.07131257501941679,0.21422015109793122,0.22869448563157524,1,4
Game of Thrones,The Wolf and the Lion,9.1,"15,055",5,/title/tt1829964/,0.027410897988982545,0.5141036702727816,0.0015928851131612133,0.0020574766044999006,0.002455697882790204,0.006106059600451318,0.012411229840047786,0.03822924271586912,0.13439968142297737,0.261233158558439,1,5
Game of Thrones,A Golden Crown,9.2,"14,783",6,/title/tt1837862/,0.026027582477014602,0.5401568415359654,0.0010140616549486209,0.0018929150892374256,0.002366143861546782,0.005137912385073012,0.009667387777176852,0.03143591130340725,0.11851000540832883,0.26379123850730124,1,6
Game of Thrones,You Win or You Die,9.2,"15,123",7,/title/tt1837863/,0.02755567303244565,0.5635366417762506,0.0013876957642238816,0.0020485032709971584,0.0025110685257384523,0.004625652547412939,0.008194013083988634,0.02894336879666953,0.10724905834930284,0.2539483248529703,1,7
Game of Thrones,The Pointy End,9,"13,761",8,/title/tt1837864/,0.024399099557040158,0.48987001670176455,8.713964127514341e-4,0.002323723767337158,0.0025415728705250164,0.005736693050613608,0.010238907849829351,0.04168179507661027,0.16258804734587176,0.2597487473676567,1,8
Game of Thrones,Baelor,9.6,"19,577",9,/title/tt1851397/,0.027394106813996316,0.6622352670349908,0.0011510128913443832,0.0019567219152854514,0.0019567219152854514,0.004258747697974218,0.005870165745856353,0.01985497237569061,0.07285911602209945,0.20246316758747698,1,9
Game of Thrones,Fire and Blood,9.4,"17,367",10,/title/tt1851398/,0.02593292153759763,0.7246924294246772,9.188830466077901e-4,0.002297207616519475,0.0016846189187809486,0.003420286895706774,0.004645464291183827,0.014702128745724642,0.05171269590076063,0.16999336362244116,1,10
Game of Thrones,The North Remembers,8.8,"13,920",11,/title/tt1971833/,0.02477024698449167,0.4428489373923033,0.0015077541642734061,0.00215393452039058,0.0032309017805858702,0.007610568638713383,0.018452039058012636,0.0628230901780586,0.20060310166570935,0.23599942561746123,2,1
Game of Thrones,The Night Lands,8.5,"12,920",12,/title/tt2069318/,0.026450116009280742,0.39814385150812065,0.0017014694508894045,0.0027842227378190253,0.004408352668213457,0.010982211910286156,0.028074245939675176,0.09868522815158547,0.2552977571539056,0.17347254447022428,2,2
Game of Thrones,What Is Dead May Never Die,8.8,"12,769",13,/title/tt2069319/,0.0266842365343436,0.43897216274089934,0.0014000988305056827,0.0023884038873332237,0.004035578982045792,0.007494646680942184,0.01746005600395322,0.06621643880744524,0.20112007906440454,0.23422829846812715,2,3
Game of Thrones,Garden of Bones,8.8,"12,134",14,/title/tt2070135/,0.026449643947100712,0.451600281712184,0.0011738007668831677,0.0021910947648485796,0.0038344158384850144,0.008294858752641052,0.01635495735190547,0.061272400031301355,0.1932076062289694,0.2356209406056812,2,4
Game of Thrones,The Ghost of Harrenhal,8.8,"12,322",15,/title/tt2074658/,0.025387298239922133,0.45056371157433694,0.0011355341065779868,0.0023521777921972583,0.0030821640035688215,0.007218752534674345,0.017762997810041366,0.06358990996836726,0.20074620812717983,0.22816124584313408,2,5
