series_name,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep
13 Reasons Why,"Tape 1, Side A",8.5,"3,624",1,/title/tt5174246/,0.04171240395170143,0.3287596048298573,0.0038419319429198683,0.003293084522502744,0.004665203073545554,0.011251372118551043,0.031009879253567508,0.09110867178924259,0.2074643249176729,0.27689352360043906,1,1
13 Reasons Why,"Tape 1, Side B",8.2,"2,977",2,/title/tt5174248/,0.0420982292014701,0.28132308720347476,0.0036752422318743734,0.004677581022385567,0.006348145673237555,0.013364517206815904,0.03608419645840294,0.13097226862679587,0.27798195790177077,0.20347477447377213,1,2
13 Reasons Why,"Tape 2, Side A",8.2,"2,757",3,/title/tt5174250/,0.04471691309051569,0.289578074287775,0.0032455824017309774,0.0046880634691669676,0.008294266137756943,0.019473494410385865,0.04399567255679769,0.13342949873782906,0.280923187883159,0.1716552470248828,1,3
13 Reasons Why,"Tape 2, Side B",8.3,"2,632",4,/title/tt5174252/,0.05102040816326531,0.30498866213151926,0.0022675736961451248,0.0030234315948601664,0.005291005291005291,0.016628873771730914,0.03854875283446712,0.11035525321239607,0.2566137566137566,0.21126228269085412,1,4
13 Reasons Why,"Tape 3, Side A",8.5,"2,588",5,/title/tt5174254/,0.05764796310530361,0.34435049961568026,0.002690238278247502,0.0023059185242121443,0.006149116064565719,0.013451191391237509,0.03420445810914681,0.09185242121445042,0.20253651037663337,0.24481168332052267,1,5
13 Reasons Why,"Tape 3, Side B",8.3,"2,463",6,/title/tt5174260/,0.0516545601291364,0.31476997578692495,0.00443906376109766,0.0020177562550443904,0.009685230024213076,0.01493139628732849,0.04600484261501211,0.10573042776432606,0.26311541565778856,0.18765133171912832,1,6
13 Reasons Why,"Tape 4, Side A",8.6,"2,512",7,/title/tt5174262/,0.05963665086887836,0.3949447077409163,0.004344391785150079,0.00315955766192733,0.007898894154818325,0.013033175355450236,0.02883096366508689,0.08096366508688783,0.16627172195892576,0.24091627172195892,1,7
13 Reasons Why,"Tape 4, Side B",8.4,"2,403",8,/title/tt5174264/,0.060794044665012405,0.3469809760132341,0.0028949545078577337,0.0020678246484698098,0.007030603804797354,0.01902398676592225,0.035153019023986765,0.09966914805624483,0.21588089330024815,0.21050454921422662,1,8
13 Reasons Why,"Tape 5, Side A",8.9,"2,477",9,/title/tt5174266/,0.058941459502806735,0.44266238973536487,0.002004811547714515,8.019246190858059e-4,0.004410585404971933,0.00801924619085806,0.018043303929430633,0.054931836407377706,0.1351242983159583,0.27506014434643145,1,9
13 Reasons Why,"Tape 5, Side B",8.8,"2,462",10,/title/tt5174270/,0.05977382875605816,0.44264943457189015,0.0012116316639741518,0.0020193861066235864,0.0044426494345718905,0.008077544426494346,0.021809369951534735,0.06098546042003231,0.132875605815832,0.26615508885298866,1,10
