series_name,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep,NA.
Dark Matter,Pilot - Part 1,7.4,937,1,/title/tt4174892/,0.026680896478121666,0.19957310565635006,0.005336179295624333,0.0096051227321238,0.021344717182497332,0.044823906083244394,0.08537886872998933,0.2497331910352188,0.2529348986125934,0.10458911419423693,1,1,NA
Dark Matter,Pilot - Part 2,7.4,745,2,/title/tt4193934/,0.026845637583892617,0.1959731543624161,0.009395973154362415,0.010738255033557046,0.01879194630872483,0.04697986577181208,0.11677852348993288,0.24697986577181208,0.23087248322147652,0.09664429530201342,1,2,NA
Dark Matter,Episode #1.3,7.5,644,3,/title/tt4366194/,0.03208556149732621,0.20499108734402852,0.0106951871657754,0.0106951871657754,0.017825311942959002,0.040998217468805706,0.11942959001782531,0.25846702317290554,0.20855614973262032,0.0962566844919786,1,3,NA
Dark Matter,Episode #1.4,7.7,588,4,/title/tt4370532/,0.021739130434782608,0.21583850931677018,0.004658385093167702,0.007763975155279503,0.017080745341614908,0.043478260869565216,0.09782608695652174,0.26242236024844723,0.2406832298136646,0.08850931677018634,1,4,NA
Dark Matter,Episode #1.5,7.4,561,5,/title/tt4381250/,0.025510204081632654,0.23129251700680273,0.00510204081632653,0,0.013605442176870748,0.025510204081632654,0.0935374149659864,0.21598639455782312,0.2755102040816326,0.11394557823129252,1,5,NA
Dark Matter,Episode #1.6,7.8,549,6,/title/tt4381252/,0.020036429872495445,0.2167577413479053,0.00546448087431694,0.012750455373406194,0.012750455373406194,0.0273224043715847,0.08014571948998178,0.18214936247723132,0.30601092896174864,0.1366120218579235,1,6,NA
Dark Matter,Episode #1.7,8.1,579,7,/title/tt4381256/,0.024179620034542316,0.2694300518134715,0.0034542314335060447,0.0051813471502590676,0.013816925734024179,0.013816925734024179,0.06044905008635579,0.14680483592400692,0.26252158894645944,0.2003454231433506,1,7,NA
Dark Matter,Episode #1.8,7.9,510,8,/title/tt4381258/,0.023529411764705882,0.23137254901960785,0.00392156862745098,0.00196078431372549,0.00784313725490196,0.025490196078431372,0.06666666666666667,0.20784313725490197,0.30980392156862746,0.12156862745098039,1,8,NA
Dark Matter,Episode #1.9,7.7,489,9,/title/tt4381262/,0.024539877300613498,0.20449897750511248,0.006134969325153374,0.00408997955010225,0.0081799591002045,0.034764826175869123,0.08384458077709611,0.24335378323108384,0.278118609406953,0.11247443762781185,1,9,NA
Dark Matter,Episode #1.10,8.2,484,10,/title/tt4381264/,0.02066115702479339,0.24793388429752067,0.004132231404958678,0,0.002066115702479339,0.02066115702479339,0.05785123966942149,0.15495867768595042,0.29132231404958675,0.20041322314049587,1,10,NA
Dark Matter,Episode #1.11,8.4,496,11,/title/tt4381266/,0.012096774193548387,0.2903225806451613,0.004032258064516129,0,0.008064516129032258,0.012096774193548387,0.046370967741935484,0.14516129032258066,0.21975806451612903,0.2620967741935484,1,11,NA
Dark Matter,Episode #1.12,8.2,461,12,/title/tt4381270/,0.013015184381778741,0.28199566160520606,0.006507592190889371,0.0021691973969631237,0.004338394793926247,0.021691973969631236,0.06290672451193059,0.1475054229934924,0.22342733188720174,0.23644251626898047,1,12,NA
Dark Matter,Episode #1.13,8.5,567,13,/title/tt4381274/,0.012345679012345678,0.37566137566137564,0.003527336860670194,0.007054673721340388,0.003527336860670194,0.02292768959435626,0.04409171075837742,0.10934744268077601,0.15696649029982362,0.26455026455026454,1,13,NA
Dark Matter,Welcome to Your New Home,8,464,14,/title/tt4991616/,0.01939655172413793,0.23060344827586207,0.008620689655172414,0.004310344827586207,0.01293103448275862,0.015086206896551725,0.06465517241379311,0.14224137931034483,0.2974137931034483,0.20474137931034483,2,1,NA
Dark Matter,Kill Them All,8.5,448,15,/title/tt5498998/,0.008928571428571428,0.33035714285714285,0.006696428571428571,0.002232142857142857,0.011160714285714286,0.011160714285714286,0.03794642857142857,0.10714285714285714,0.22321428571428573,0.2611607142857143,2,2,NA
Dark Matter,I've Seen the Other Side of You,7.6,350,16,/title/tt5499018/,0.025714285714285714,0.1657142857142857,0.014285714285714285,0.008571428571428572,0.017142857142857144,0.04,0.06285714285714286,0.28285714285714286,0.26857142857142857,0.11428571428571428,2,3,NA
Dark Matter,We Were Family,8,331,17,/title/tt5499022/,0.006024096385542169,0.21987951807228914,0.006024096385542169,0,0.006024096385542169,0.012048192771084338,0.06626506024096386,0.19879518072289157,0.3072289156626506,0.17771084337349397,2,4,NA
Dark Matter,We Voted Not to Space You,8.2,338,18,/title/tt5564402/,0.0071174377224199285,0.20640569395017794,0.010676156583629894,0,0.0035587188612099642,0.014234875444839857,0.05693950177935943,0.1387900355871886,0.3274021352313167,0.23487544483985764,2,5,NA
Dark Matter,We Should Have Seen This Coming,7.6,293,19,/title/tt5574158/,0.005917159763313609,0.2514792899408284,0.005917159763313609,0,0.005917159763313609,0.020710059171597635,0.05029585798816568,0.14497041420118342,0.28994082840236685,0.22485207100591717,2,6,NA
Dark Matter,She's One of Them Now,8,282,20,/title/tt5578258/,0.009836065573770493,0.2360655737704918,0.006557377049180328,0.003278688524590164,0.003278688524590164,0.013114754098360656,0.05901639344262295,0.1540983606557377,0.2983606557377049,0.21639344262295082,2,7,NA
Dark Matter,"Stuff to Steal, People to Kill",8.2,304,21,/title/tt5706306/,0.013651877133105802,0.15699658703071673,0.006825938566552901,0.010238907849829351,0.0034129692832764505,0.03754266211604096,0.10580204778156997,0.26621160409556316,0.27986348122866894,0.11945392491467577,2,8,NA
Dark Matter,Going Out Fighting,8.2,280,22,/title/tt5716584/,0.007547169811320755,0.23018867924528302,0.0037735849056603774,0,0,0.011320754716981131,0.06415094339622641,0.15471698113207547,0.28679245283018867,0.24150943396226415,2,9,NA
Dark Matter,Take the Shot,8,267,23,/title/tt5718584/,0.014326647564469915,0.28653295128939826,0.0028653295128939827,0,0.0028653295128939827,0.017191977077363897,0.03724928366762178,0.08595988538681948,0.20916905444126074,0.3438395415472779,2,10,NA
Dark Matter,Wish I'd Spaced You When I Had the Chance,8.2,265,24,/title/tt5770094/,0.010638297872340425,0.19148936170212766,0.0035460992907801418,0.0035460992907801418,0,0.01773049645390071,0.07446808510638298,0.1879432624113475,0.3333333333333333,0.1773049645390071,2,11,NA
Dark Matter,Sometimes in Life You Don't Get to Choose,8.9,356,25,/title/tt5846742/,0.0056179775280898875,0.42696629213483145,0.0028089887640449437,0.0056179775280898875,0.0028089887640449437,0.0028089887640449437,0.019662921348314606,0.05898876404494382,0.18258426966292135,0.29213483146067415,2,12,NA
Dark Matter,"But First, We Save the Galaxy",8.6,349,26,/title/tt5872980/,0.00749063670411985,0.16853932584269662,0.00749063670411985,0,0,0.0299625468164794,0.07116104868913857,0.20224719101123595,0.31086142322097376,0.20224719101123595,2,13,NA
Extant,Re-Entry,7.4,702,1,/title/tt3237738/,0.029914529914529916,0.15384615384615385,0.008547008547008548,0.014245014245014245,0.019943019943019943,0.04843304843304843,0.10113960113960115,0.2207977207977208,0.2777777777777778,0.12535612535612536,1,1,NA
Extant,Extinct,7.4,570,2,/title/tt3564110/,0.03508771929824561,0.17719298245614035,0.008771929824561403,0.007017543859649123,0.021052631578947368,0.0456140350877193,0.09298245614035087,0.2631578947368421,0.24561403508771928,0.10350877192982456,1,2,NA
Extant,Wish You Were Here,7.4,467,3,/title/tt3615162/,0.04068522483940043,0.18629550321199143,0.004282655246252677,0.008565310492505354,0.010706638115631691,0.044967880085653104,0.09421841541755889,0.23768736616702354,0.2826552462526767,0.08993576017130621,1,3,NA
Extant,Shelter,7.1,419,4,/title/tt3635132/,0.050119331742243436,0.15035799522673032,0.00477326968973747,0.007159904534606206,0.021479713603818614,0.045346062052505964,0.11694510739856802,0.3054892601431981,0.2052505966587112,0.09307875894988067,1,4,NA
Extant,What on Earth Is Wrong?,7.4,409,5,/title/tt3679204/,0.03667481662591687,0.18092909535452323,0.004889975550122249,0.014669926650366748,0.017114914425427872,0.039119804400977995,0.10757946210268948,0.22982885085574573,0.25183374083129584,0.11735941320293398,1,5,NA
Extant,Nightmares,7.5,383,6,/title/tt3691922/,0.044386422976501305,0.1671018276762402,0.005221932114882507,0.0026109660574412533,0.020887728459530026,0.02610966057441253,0.10966057441253264,0.21671018276762402,0.2950391644908616,0.1122715404699739,1,6,NA
Extant,More in Heaven and Earth,7.4,362,7,/title/tt3702516/,0.04696132596685083,0.1685082872928177,0.008287292817679558,0.011049723756906077,0.008287292817679558,0.03038674033149171,0.10497237569060773,0.2430939226519337,0.2845303867403315,0.09392265193370165,1,7,NA
Extant,Incursion,7.4,359,8,/title/tt3747662/,0.052924791086350974,0.1894150417827298,0.005571030640668524,0.011142061281337047,0.013927576601671309,0.027855153203342618,0.11142061281337047,0.20891364902506965,0.27019498607242337,0.10863509749303621,1,8,NA
Extant,Care and Feeding,6.8,341,9,/title/tt3776722/,0.05865102639296188,0.1348973607038123,0.017595307917888565,0.011730205278592375,0.02932551319648094,0.05278592375366569,0.17302052785923755,0.2991202346041056,0.15542521994134897,0.06744868035190615,1,9,NA
Extant,A Pack of Cards,6.6,333,10,/title/tt3806910/,0.06906906906906907,0.13813813813813813,0.012012012012012012,0.012012012012012012,0.03903903903903904,0.07507507507507508,0.1831831831831832,0.2672672672672673,0.16216216216216217,0.042042042042042045,1,10,NA
Extant,A New World,6.9,320,11,/title/tt3808906/,0.05084745762711865,0.24939467312348668,0.007263922518159807,0.014527845036319613,0.03389830508474576,0.01937046004842615,0.0847457627118644,0.16464891041162227,0.22518159806295399,0.15012106537530268,1,11,NA
Extant,Before the Blood,7.2,346,12,/title/tt3810346/,0.053125,0.134375,0.0125,0.0125,0.015625,0.078125,0.178125,0.2625,0.175,0.078125,1,12,NA
Extant,Ascension,7.6,413,13,/title/tt3834748/,0.049132947976878616,0.15606936416184972,0.011560693641618497,0.011560693641618497,0.02023121387283237,0.04335260115606936,0.11849710982658959,0.23121387283236994,0.24855491329479767,0.10982658959537572,1,13,NA
Extant,Change Scenario,7.5,293,14,/title/tt4106880/,0.05460750853242321,0.20477815699658702,0.006825938566552901,0.010238907849829351,0.013651877133105802,0.04436860068259386,0.07508532423208192,0.2354948805460751,0.25597269624573377,0.09897610921501707,2,1,NA
Extant,Morphoses,7.6,236,15,/title/tt4304480/,0.023809523809523808,0.16071428571428573,0.005952380952380952,0,0.005952380952380952,0.05357142857142857,0.08928571428571429,0.27976190476190477,0.27976190476190477,0.10119047619047619,2,2,NA
Extant,Empathy for the Devil,7.2,191,16,/title/tt4304482/,0.03389830508474576,0.2033898305084746,0.012711864406779662,0.00423728813559322,0.012711864406779662,0.038135593220338986,0.08050847457627118,0.2457627118644068,0.288135593220339,0.08050847457627118,2,3,NA
Extant,Cracking the Code,7.5,195,17,/title/tt4304496/,0.05235602094240838,0.16230366492146597,0.010471204188481676,0.015706806282722512,0.015706806282722512,0.05235602094240838,0.1099476439790576,0.3036649214659686,0.24607329842931938,0.031413612565445025,2,4,NA
Extant,The New Frontier,7.4,184,18,/title/tt4304498/,0.03076923076923077,0.18974358974358974,0.015384615384615385,0.005128205128205128,0.02564102564102564,0.03076923076923077,0.09230769230769231,0.2717948717948718,0.26666666666666666,0.07179487179487179,2,5,NA
Extant,You Say You Want an Evolution,7.2,172,19,/title/tt4304500/,0.03260869565217391,0.14673913043478262,0,0.005434782608695652,0.03260869565217391,0.03804347826086957,0.11956521739130435,0.21739130434782608,0.3532608695652174,0.05434782608695652,2,6,NA
Extant,The Other,7.3,177,20,/title/tt4304502/,0.046511627906976744,0.1511627906976744,0.005813953488372093,0.01744186046511628,0.011627906976744186,0.040697674418604654,0.12209302325581395,0.3372093023255814,0.19186046511627908,0.0755813953488372,2,7,NA
Extant,Arms and the Humanich,7.8,194,21,/title/tt4304504/,0.03954802259887006,0.15819209039548024,0.011299435028248588,0.005649717514124294,0.005649717514124294,0.04519774011299435,0.11299435028248588,0.2824858757062147,0.24293785310734464,0.096045197740113,2,8,NA
Extant,The Other Side,7.1,183,22,/title/tt4304508/,0.03608247422680412,0.21649484536082475,0,0.010309278350515464,0.005154639175257732,0.03608247422680412,0.07216494845360824,0.19072164948453607,0.29381443298969073,0.13917525773195877,2,9,NA
Extant,Don't Shoot the Messenger,7.5,168,23,/title/tt4304510/,0.03278688524590164,0.16939890710382513,0.00546448087431694,0.02185792349726776,0.0273224043715847,0.06557377049180328,0.15846994535519127,0.25136612021857924,0.19672131147540983,0.07103825136612021,2,10,NA
Extant,Zugzwang,7.5,162,24,/title/tt4305646/,0.024691358024691357,0.1728395061728395,0.006172839506172839,0.006172839506172839,0.006172839506172839,0.06172839506172839,0.12962962962962962,0.25308641975308643,0.24074074074074073,0.09876543209876543,2,11,NA
Extant,Double Vision,7.8,172,25,/title/tt4305648/,0.023255813953488372,0.2441860465116279,0.005813953488372093,0,0.005813953488372093,0.046511627906976744,0.08139534883720931,0.18604651162790697,0.27325581395348836,0.13372093023255813,2,12,NA
Extant,The Greater Good,8,198,26,/title/tt4305650/,0.045454545454545456,0.30808080808080807,0,0,0.020202020202020204,0.030303030303030304,0.07575757575757576,0.16161616161616163,0.19696969696969696,0.16161616161616163,2,13,NA
Stitchers,A Stitch in Time,7.7,328,1,/title/tt3879198/,0.03048780487804878,0.3902439024390244,0.01524390243902439,0.012195121951219513,0.01524390243902439,0.04573170731707317,0.07621951219512195,0.16463414634146342,0.1676829268292683,0.08231707317073171,1,1,NA
Stitchers,Friends in Low Places,7.8,256,2,/title/tt4428454/,0.01953125,0.4140625,0.01953125,0.0078125,0.01171875,0.02734375,0.078125,0.17578125,0.17578125,0.0703125,1,2,NA
Stitchers,Connections,8.2,224,3,/title/tt4460338/,0.017857142857142856,0.44642857142857145,0.008928571428571428,0.004464285714285714,0.004464285714285714,0.008928571428571428,0.049107142857142856,0.12946428571428573,0.19642857142857142,0.13392857142857142,1,3,NA
Stitchers,I See You,8.4,216,4,/title/tt4460340/,0.004629629629629629,0.5185185185185185,0.009259259259259259,0.004629629629629629,0.004629629629629629,0.023148148148148147,0.041666666666666664,0.1111111111111111,0.1574074074074074,0.125,1,4,NA
Stitchers,Stitcher in the Rye,8.2,182,5,/title/tt4519520/,0.005494505494505495,0.510989010989011,0.005494505494505495,0.005494505494505495,0.01098901098901099,0.01098901098901099,0.027472527472527472,0.1043956043956044,0.16483516483516483,0.15384615384615385,1,5,NA
Stitchers,Finally,8.4,185,6,/title/tt4526980/,0.01098901098901099,0.45604395604395603,0.016483516483516484,0.01098901098901099,0.016483516483516484,0.01098901098901099,0.04395604395604396,0.11538461538461539,0.1813186813186813,0.13736263736263737,1,6,NA
Stitchers,The Root of All Evil,8.6,182,7,/title/tt4548878/,0.005405405405405406,0.4972972972972973,0.005405405405405406,0.005405405405405406,0.016216216216216217,0.010810810810810811,0.043243243243243246,0.10270270270270271,0.1837837837837838,0.12972972972972974,1,7,NA
Stitchers,Fire in the Hole,8.5,174,8,/title/tt4575932/,0.022988505747126436,0.5057471264367817,0,0.005747126436781609,0.005747126436781609,0.011494252873563218,0.034482758620689655,0.10919540229885058,0.16666666666666666,0.13793103448275862,1,8,NA
Stitchers,Future Tense,8.5,168,9,/title/tt4591028/,0.011904761904761904,0.5,0,0,0.005952380952380952,0.011904761904761904,0.03571428571428571,0.13690476190476192,0.13690476190476192,0.16071428571428573,1,9,NA
Stitchers,Full Stop,9.3,263,10,/title/tt4625014/,0.011406844106463879,0.688212927756654,0.0038022813688212928,0.0038022813688212928,0,0.0038022813688212928,0.022813688212927757,0.030418250950570342,0.07604562737642585,0.1596958174904943,1,10,NA
Stitchers,When Darkness Falls,8.5,159,11,/title/tt4658284/,0.018867924528301886,0.5408805031446541,0.012578616352201259,0.006289308176100629,0,0.025157232704402517,0.018867924528301886,0.1069182389937107,0.16352201257861634,0.1069182389937107,1,11,NA
Stitchers,2.0,8.7,148,12,/title/tt5194896/,0.02027027027027027,0.4594594594594595,0,0,0,0.02027027027027027,0.02702702702702703,0.07432432432432433,0.1554054054054054,0.24324324324324326,2,1,NA
Stitchers,Hack Me If You Can,8.7,130,13,/title/tt5194902/,0.015384615384615385,0.5230769230769231,0,0.007692307692307693,0,0.007692307692307693,0.03076923076923077,0.07692307692307693,0.17692307692307693,0.16153846153846155,2,2,NA
Stitchers,The One That Got Away,8.5,115,14,/title/tt5242074/,0.017391304347826087,0.48695652173913045,0,0,0,0.017391304347826087,0.06086956521739131,0.06086956521739131,0.20869565217391303,0.14782608695652175,2,3,NA
Stitchers,The Two Deaths of Jamie B.,8.7,111,15,/title/tt5244226/,0.01904761904761905,0.47619047619047616,0,0,0.009523809523809525,0.01904761904761905,0.02857142857142857,0.0761904761904762,0.24761904761904763,0.12380952380952381,2,4,NA
Stitchers,Midnight Stitcher,8.6,105,16,/title/tt5247066/,0.009009009009009009,0.5135135135135135,0,0,0.018018018018018018,0.018018018018018018,0.018018018018018018,0.07207207207207207,0.22522522522522523,0.12612612612612611,2,5,NA
Stitchers,The Dying Shame,8.4,100,17,/title/tt5249220/,0.02,0.44,0,0.01,0,0.03,0.02,0.11,0.23,0.14,2,6,NA
Stitchers,Pretty Little Lawyers,8.8,99,18,/title/tt5358508/,0.009900990099009901,0.48514851485148514,0,0.009900990099009901,0.019801980198019802,0.009900990099009901,0.019801980198019802,0.07920792079207921,0.21782178217821782,0.1485148514851485,2,7,NA
Stitchers,Red Eye,8.9,109,19,/title/tt5424834/,0.013793103448275862,0.6344827586206897,0,0.006896551724137931,0.006896551724137931,0.013793103448275862,0,0.027586206896551724,0.13793103448275862,0.15862068965517243,2,8,NA
Stitchers,The Guest,8.6,101,20,/title/tt5431418/,0.020202020202020204,0.48484848484848486,0,0,0.010101010101010102,0.010101010101010102,0.04040404040404041,0.0707070707070707,0.1919191919191919,0.1717171717171717,2,9,NA
Stitchers,All In,9.1,145,21,/title/tt5434608/,0.01834862385321101,0.5321100917431193,0,0,0,0.009174311926605505,0.009174311926605505,0.045871559633027525,0.1743119266055046,0.21100917431192662,2,10,NA
The Originals,Always and Forever,8.7,"1,533",1,/title/tt2879460/,0.0234375,0.5130208333333334,0.0032552083333333335,0.0026041666666666665,0.006510416666666667,0.010416666666666666,0.02734375,0.076171875,0.17122395833333334,0.166015625,1,1,NA
The Originals,House of the Rising Son,9,"1,286",2,/title/tt3065104/,0.024793388429752067,0.5996326905417815,0.0036730945821854912,0.0027548209366391185,9.182736455463728e-4,0.004591368227731864,0.011019283746556474,0.046831955922865015,0.11019283746556474,0.19559228650137742,1,2,NA
The Originals,Tangled Up in Blue,9,"1,160",3,/title/tt3065194/,0.024120603015075376,0.5899497487437186,0.004020100502512563,0.0010050251256281408,0.003015075376884422,0.006030150753768844,0.017085427135678392,0.04824120603015075,0.12562814070351758,0.18090452261306533,1,3,NA
The Originals,Girl in New Orleans,9,"1,103",4,/title/tt3065198/,0.022867194371152155,0.6517150395778364,0.002638522427440633,0.003518029903254178,0.001759014951627089,0.006156552330694811,0.014072119613016711,0.032541776605101144,0.1011433597185576,0.16358839050131926,1,4,NA
The Originals,Sinners and Saints,9.1,"1,088",5,/title/tt3065234/,0.026737967914438502,0.5732620320855615,0.0032085561497326204,0.0032085561497326204,0.0010695187165775401,0.0042780748663101605,0.013903743315508022,0.052406417112299465,0.1304812834224599,0.19144385026737967,1,5,NA
The Originals,Fruit of the Poisoned Tree,9.1,"1,055",6,/title/tt3065236/,0.023696682464454975,0.6274881516587678,0.0037914691943127963,9.478672985781991e-4,0.0018957345971563982,0.0037914691943127963,0.011374407582938388,0.04834123222748815,0.0976303317535545,0.18104265402843603,1,6,NA
The Originals,Bloodletting,9,995,7,/title/tt3065240/,0.025889967637540454,0.5674217907227616,0.002157497303128371,0.002157497303128371,0.003236245954692557,0.005393743257820928,0.019417475728155338,0.05501618122977346,0.15318230852211434,0.16612729234088458,1,7,NA
The Originals,The River in Reverse,9.1,"1,136",8,/title/tt3065244/,0.02931937172774869,0.6513089005235602,0.0031413612565445027,0.0020942408376963353,0.0020942408376963353,0.0020942408376963353,0.015706806282722512,0.039790575916230364,0.08691099476439791,0.16753926701570682,1,8,NA
The Originals,Reigning Pain in New Orleans,8.9,927,9,/title/tt3065730/,0.021756021756021756,0.5555555555555556,0.001554001554001554,7.77000777000777e-4,0.001554001554001554,0.005439005439005439,0.017871017871017872,0.048174048174048176,0.13675213675213677,0.21056721056721056,1,9,NA
The Originals,The Casket Girls,9,935,10,/title/tt3065788/,0.02153316106804479,0.5710594315245479,0.0034453057708871662,8.613264427217916e-4,0.0017226528854435831,0.006029285099052541,0.015503875968992248,0.04565030146425495,0.1524547803617571,0.181739879414298,1,10,NA
The Originals,"Après Moi, Le Déluge",9.2,955,11,/title/tt3065790/,0.025385312783318223,0.5757026291931097,0.001813236627379873,0.001813236627379873,0.001813236627379873,0.003626473254759746,0.016319129646418858,0.05258386219401632,0.12058023572076156,0.20036264732547598,1,11,NA
The Originals,Dance Back from the Grave,9,868,12,/title/tt3188842/,0.02880184331797235,0.5806451612903226,0.0034562211981566822,0.001152073732718894,0,0.00576036866359447,0.013824884792626729,0.055299539170506916,0.12672811059907835,0.18433179723502305,1,12,NA
The Originals,Crescent City,9.1,925,13,/title/tt3188846/,0.02702702702702703,0.6075675675675676,0.003243243243243243,0.001081081081081081,0.001081081081081081,0.004324324324324324,0.017297297297297298,0.03891891891891892,0.11135135135135135,0.1881081081081081,1,13,NA
The Originals,Long Way Back from Hell,9.1,918,14,/title/tt3259202/,0.03159041394335512,0.6361655773420479,0.0032679738562091504,0.0032679738562091504,0,0.006535947712418301,0.013071895424836602,0.029411764705882353,0.1056644880174292,0.1710239651416122,1,14,NA
The Originals,Le Grand Guignol,9.2,911,15,/title/tt3259208/,0.02854006586169045,0.6597145993413831,0.0043907793633369925,0.0010976948408342481,0.0021953896816684962,0.0021953896816684962,0.013172338090010977,0.03293084522502744,0.09220636663007684,0.16355653128430298,1,15,NA
The Originals,Farewell to Storyville,9.4,"1,076",16,/title/tt3259210/,0.02509293680297398,0.7211895910780669,0.004646840148698885,9.293680297397769e-4,0.0037174721189591076,0.0018587360594795538,0.010223048327137546,0.032527881040892194,0.06319702602230483,0.1366171003717472,1,16,NA
The Originals,Moon Over Bourbon Street,8.7,774,17,/title/tt3329322/,0.03359173126614987,0.5271317829457365,0.002583979328165375,0.002583979328165375,0.0012919896640826874,0.012919896640826873,0.023255813953488372,0.07622739018087855,0.165374677002584,0.15503875968992248,1,17,NA
The Originals,The Big Uneasy,8.7,742,18,/title/tt3329324/,0.03504043126684636,0.5242587601078167,0.0013477088948787063,0.0026954177897574125,0.0026954177897574125,0.01078167115902965,0.022911051212938006,0.07008086253369272,0.15633423180592992,0.1738544474393531,1,18,NA
The Originals,An Unblinking Death,8.9,738,19,/title/tt3329328/,0.031209362808842653,0.5851755526657998,0.0039011703511053317,0.002600780234070221,0,0.0013003901170351106,0.02080624187256177,0.05071521456436931,0.10273081924577374,0.20156046814044212,1,19,NA
The Originals,A Closer Walk with Thee,9.1,769,20,/title/tt3329330/,0.032520325203252036,0.5447154471544715,0.0027100271002710027,0.005420054200542005,0,0.0040650406504065045,0.017615176151761516,0.05962059620596206,0.14227642276422764,0.1910569105691057,1,20,NA
