series_name,#,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep
Animes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Falling Skies,1.1,Live and Learn,7.1,"1,134",1,/title/tt1732858/,0.029982363315696647,0.18694885361552027,0.014991181657848324,0.015873015873015872,0.03527336860670194,0.07848324514991181,0.13668430335097,0.2619047619047619,0.1710758377425044,0.06878306878306878,1,1
Falling Skies,1.2,The Armory,7.2,900,2,/title/tt1736395/,0.022222222222222223,0.19111111111111112,0.01,0.017777777777777778,0.03,0.07,0.13444444444444445,0.2911111111111111,0.16777777777777778,0.06555555555555556,1,2
Falling Skies,1.3,Prisoner of War,7.3,768,3,/title/tt1736396/,0.015625,0.18619791666666666,0.013020833333333334,0.016927083333333332,0.022135416666666668,0.06770833333333333,0.11979166666666667,0.30078125,0.1875,0.0703125,1,3
Falling Skies,1.4,Grace,7.1,719,4,/title/tt1736801/,0.025034770514603615,0.18497913769123783,0.015299026425591099,0.012517385257301807,0.02642559109874826,0.08066759388038942,0.15299026425591097,0.3004172461752434,0.15577190542420027,0.0458970792767733,1,4
Falling Skies,1.5,Silent Kill,7.4,692,5,/title/tt1736802/,0.014450867052023121,0.20953757225433525,0.011560693641618497,0.008670520231213872,0.017341040462427744,0.07369942196531792,0.1069364161849711,0.3265895953757225,0.16618497109826588,0.06502890173410404,1,5
Falling Skies,1.6,Sanctuary: Part 1,7.5,660,6,/title/tt1736803/,0.016666666666666666,0.20303030303030303,0.007575757575757576,0.006060606060606061,0.012121212121212121,0.06515151515151515,0.10757575757575757,0.3090909090909091,0.20757575757575758,0.06515151515151515,1,6
Falling Skies,1.7,Sanctuary: Part 2,7.6,639,7,/title/tt1736804/,0.028169014084507043,0.22065727699530516,0.004694835680751174,0.010954616588419406,0.009389671361502348,0.0594679186228482,0.09076682316118936,0.2676056338028169,0.22535211267605634,0.08294209702660407,1,7
Falling Skies,1.8,What Hides Beneath,8,638,8,/title/tt1736805/,0.0109717868338558,0.2507836990595611,0.003134796238244514,0.004702194357366771,0.006269592476489028,0.032915360501567396,0.0768025078369906,0.18808777429467086,0.28213166144200624,0.14420062695924765,1,8
Falling Skies,1.9,Mutiny,7.6,626,9,/title/tt1784901/,0.01437699680511182,0.23482428115015974,0.011182108626198083,0.006389776357827476,0.01437699680511182,0.05750798722044728,0.10862619808306709,0.2571884984025559,0.2108626198083067,0.08466453674121406,1,9
Falling Skies,1.1,Eight Hours,8,658,10,/title/tt1952136/,0.016717325227963525,0.2826747720364742,0.0060790273556231,0.0121580547112462,0.010638297872340425,0.03951367781155015,0.0729483282674772,0.17933130699088146,0.2674772036474164,0.11246200607902736,1,10
Falling Skies,2.1,Worlds Apart,8.2,792,11,/title/tt2092577/,0.011363636363636364,0.3383838383838384,0.006313131313131313,0.010101010101010102,0.006313131313131313,0.023989898989898988,0.06313131313131314,0.15151515151515152,0.24621212121212122,0.14267676767676768,2,1
Falling Skies,2.2,Shall We Gather at the River,8.1,628,12,/title/tt2177786/,0.019927536231884056,0.23731884057971014,0.009057971014492754,0.012681159420289856,0.012681159420289856,0.04891304347826087,0.10144927536231885,0.27898550724637683,0.20652173913043478,0.07246376811594203,2,2
Falling Skies,2.3,Compass,7.8,593,13,/title/tt2177790/,0.02040816326530612,0.380466472303207,0.004373177842565598,0.007288629737609329,0.0058309037900874635,0.018950437317784258,0.04664723032069971,0.11078717201166181,0.22011661807580174,0.18513119533527697,2,3
Falling Skies,2.4,Young Bloods,7.7,603,14,/title/tt2196653/,0.014925373134328358,0.2537313432835821,0.008291873963515755,0.006633499170812604,0.01658374792703151,0.03980099502487562,0.0945273631840796,0.24543946932006633,0.2470978441127695,0.07296849087893864,2,4
Falling Skies,2.5,Love and Other Acts of Courage,8,575,15,/title/tt2293605/,0.017605633802816902,0.2764084507042254,0.007042253521126761,0.008802816901408451,0.007042253521126761,0.028169014084507043,0.06514084507042253,0.17253521126760563,0.27992957746478875,0.13732394366197184,2,5
Falling Skies,2.6,Homecoming,8.1,583,16,/title/tt2307170/,0.015789473684210527,0.37763157894736843,0.005263157894736842,0.003947368421052632,0.005263157894736842,0.02368421052631579,0.05394736842105263,0.11973684210526316,0.25921052631578945,0.1355263157894737,2,6
Falling Skies,2.7,Molon Labe,8.4,593,17,/title/tt2370359/,0.01011804384485666,0.26475548060708265,0.00505902192242833,0.00505902192242833,0.011804384485666104,0.04047217537942664,0.09443507588532883,0.25295109612141653,0.24451939291736932,0.07082630691399663,2,7
Falling Skies,2.8,Death March,7.6,552,18,/title/tt2370361/,0.012738853503184714,0.2802547770700637,0.007961783439490446,0.004777070063694267,0.004777070063694267,0.025477707006369428,0.06050955414012739,0.1751592356687898,0.27229299363057324,0.15605095541401273,2,8
Falling Skies,2.9,The Price of Greatness,8.1,568,19,/title/tt2372919/,0.010291595197255575,0.274442538593482,0.00686106346483705,0.00686106346483705,0.00686106346483705,0.025728987993138937,0.06174957118353345,0.16123499142367068,0.2967409948542024,0.14922813036020582,2,9
Falling Skies,2.1,A More Perfect Union,8.5,686,20,/title/tt2372921/,0.008695652173913044,0.25565217391304346,0.0034782608695652175,0.008695652173913044,0.010434782608695653,0.022608695652173914,0.0817391304347826,0.18956521739130436,0.29391304347826086,0.12521739130434784,2,10
Falling Skies,3.1,On Thin Ice,8.2,760,21,/title/tt2372923/,0.011804384485666104,0.327150084317032,0.00505902192242833,0.006745362563237774,0.003372681281618887,0.023608768971332208,0.03541315345699832,0.15177065767284992,0.26138279932546377,0.1736930860033727,3,1
Falling Skies,3.2,Collateral Damage,7.9,551,22,/title/tt2531958/,0.02100840336134454,0.22478991596638656,0.012605042016806723,0.008403361344537815,0.008403361344537815,0.03571428571428571,0.10714285714285714,0.2710084033613445,0.22268907563025211,0.08823529411764706,3,2
Falling Skies,3.3,Badlands,7.8,502,23,/title/tt2531960/,0.020161290322580645,0.2318548387096774,0.010080645161290322,0.006048387096774193,0.008064516129032258,0.034274193548387094,0.0967741935483871,0.20967741935483872,0.2842741935483871,0.09879032258064516,3,3
Falling Skies,3.4,At All Costs,7.9,496,24,/title/tt2531964/,0.031192660550458717,0.23486238532110093,0.014678899082568808,0.02018348623853211,0.014678899082568808,0.05504587155963303,0.06605504587155964,0.20550458715596331,0.23669724770642203,0.12110091743119267,3,4
Falling Skies,3.5,Search and Recover,7.7,476,25,/title/tt2580592/,0.016771488469601678,0.23689727463312368,0.010482180293501049,0.006289308176100629,0.008385744234800839,0.041928721174004195,0.08176100628930817,0.23060796645702306,0.2809224318658281,0.0859538784067086,3,5
Falling Skies,3.6,Be Silent and Come Out,7.8,477,26,/title/tt2631918/,0.012704174228675136,0.2577132486388385,0.003629764065335753,0.009074410163339383,0.009074410163339383,0.032667876588021776,0.07441016333938294,0.22323049001814882,0.2595281306715064,0.11796733212341198,3,6
