series_name,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep
Beowulf Return to the Shieldlands,The Return,6.9,173,1,/title/tt4539810/,0.010416666666666666,0.40625,0,0,0.010416666666666666,0.03125,0.09375,0.14583333333333334,0.15625,0.14583333333333334,1,1
Beowulf Return to the Shieldlands,The Gathering,7.5,129,2,/title/tt4543920/,0.028901734104046242,0.3179190751445087,0.011560693641618497,0.023121387283236993,0.04046242774566474,0.07514450867052024,0.14450867052023122,0.18497109826589594,0.12716763005780346,0.046242774566473986,1,2
Beowulf Return to the Shieldlands,Episode #1.3,7.7,118,3,/title/tt4543928/,0.023255813953488372,0.34108527131782945,0,0,0.015503875968992248,0.05426356589147287,0.09302325581395349,0.17054263565891473,0.18604651162790697,0.11627906976744186,1,3
Beowulf Return to the Shieldlands,Episode #1.4,8.4,96,4,/title/tt4693228/,0.01,0.41,0,0.01,0,0.02,0.08,0.16,0.14,0.17,1,4
Beowulf Return to the Shieldlands,Episode #1.5,8,100,5,/title/tt4693230/,0.013157894736842105,0.42105263157894735,0,0,0,0,0.07894736842105263,0.17105263157894737,0.09210526315789473,0.2236842105263158,1,5
Beowulf Return to the Shieldlands,Episode #1.6,8.4,97,6,/title/tt4738198/,0.01694915254237288,0.3813559322033898,0,0,0.00847457627118644,0.025423728813559324,0.13559322033898305,0.1271186440677966,0.1694915254237288,0.13559322033898305,1,6
Beowulf Return to the Shieldlands,Episode #1.7,8.6,88,7,/title/tt4845046/,0.013333333333333334,0.49333333333333335,0.013333333333333334,0,0,0.05333333333333334,0.02666666666666667,0.17333333333333334,0.08,0.14666666666666667,1,7
Beowulf Return to the Shieldlands,Episode #1.8,8.6,76,8,/title/tt4884256/,0.020618556701030927,0.4329896907216495,0,0,0.010309278350515464,0.010309278350515464,0.1134020618556701,0.1134020618556701,0.18556701030927836,0.1134020618556701,1,8
Beowulf Return to the Shieldlands,Episode #1.9,8.6,75,9,/title/tt4884258/,0.011363636363636364,0.45454545454545453,0,0,0,0.022727272727272728,0.09090909090909091,0.11363636363636363,0.13636363636363635,0.17045454545454544,1,9
Beowulf Return to the Shieldlands,Episode #1.10,8.6,79,10,/title/tt4884260/,0.012658227848101266,0.4936708860759494,0,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.06329113924050633,0.1518987341772152,0.08860759493670886,0.1518987341772152,1,10
Beowulf Return to the Shieldlands,Episode #1.11,8.5,70,11,/title/tt4884264/,0.02857142857142857,0.5,0,0,0,0.02857142857142857,0.1,0.11428571428571428,0.11428571428571428,0.11428571428571428,1,11
Beowulf Return to the Shieldlands,Episode #1.12,8.8,72,12,/title/tt4884268/,0.013888888888888888,0.5416666666666666,0,0,0,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.125,0.125,1,12
Defying Gravity,Pilot,7.2,211,1,/title/tt1444845/,0,0.24347826086956523,0.008695652173913044,0.017391304347826087,0.017391304347826087,0.034782608695652174,0.12173913043478261,0.2608695652173913,0.19130434782608696,0.10434782608695652,1,1
Defying Gravity,Law of Natural Selection,7.3,187,2,/title/tt1449510/,0.023696682464454975,0.2037914691943128,0.018957345971563982,0.018957345971563982,0.018957345971563982,0.061611374407582936,0.0995260663507109,0.24170616113744076,0.1895734597156398,0.12322274881516587,1,2
Defying Gravity,Threshold,6.9,167,3,/title/tt1477983/,0.0053475935828877,0.22459893048128343,0.016042780748663103,0.0053475935828877,0.0374331550802139,0.053475935828877004,0.0748663101604278,0.29411764705882354,0.20855614973262032,0.08021390374331551,1,3
Defying Gravity,H2IK (Hell If I Know),7.6,170,4,/title/tt1478561/,0.017964071856287425,0.2155688622754491,0.011976047904191617,0.023952095808383235,0.041916167664670656,0.059880239520958084,0.1377245508982036,0.25748502994011974,0.1437125748502994,0.08982035928143713,1,4
Defying Gravity,Rubicon,7.5,157,5,/title/tt1482547/,0.01764705882352941,0.25882352941176473,0.011764705882352941,0.0058823529411764705,0.023529411764705882,0.052941176470588235,0.09411764705882353,0.16470588235294117,0.24705882352941178,0.12352941176470589,1,5
Defying Gravity,Bacon,7.5,151,6,/title/tt1484581/,0,0.3252032520325203,0.008130081300813009,0.008130081300813009,0.008130081300813009,0.024390243902439025,0.04878048780487805,0.16260162601626016,0.2601626016260163,0.15447154471544716,1,6
Defying Gravity,Fear,7.5,146,7,/title/tt1484582/,0,0.3546099290780142,0.0070921985815602835,0.0070921985815602835,0,0.0070921985815602835,0.04964539007092199,0.12056737588652482,0.20567375886524822,0.24822695035460993,1,7
Defying Gravity,"Love, Honor, Obey",8,142,8,/title/tt1486250/,0.01910828025477707,0.22929936305732485,0.006369426751592357,0.006369426751592357,0.03821656050955414,0.025477707006369428,0.07006369426751592,0.2929936305732484,0.18471337579617833,0.12738853503184713,1,8
Defying Gravity,Eve Ate the Apple,7.8,129,9,/title/tt1494926/,0.006622516556291391,0.2052980132450331,0.013245033112582781,0.019867549668874173,0.019867549668874173,0.026490066225165563,0.07947019867549669,0.2913907284768212,0.1986754966887417,0.1390728476821192,1,9
Defying Gravity,Deja Vu,7.6,123,10,/title/tt1496079/,0,0.23577235772357724,0.008130081300813009,0.024390243902439025,0.016260162601626018,0.032520325203252036,0.06504065040650407,0.22764227642276422,0.2601626016260163,0.13008130081300814,1,10
Defying Gravity,Solitary,7.4,115,11,/title/tt1496080/,0.00684931506849315,0.21232876712328766,0.0136986301369863,0.0136986301369863,0.00684931506849315,0.0410958904109589,0.07534246575342465,0.2534246575342466,0.2808219178082192,0.0958904109589041,1,11
Defying Gravity,Venus,8.1,123,12,/title/tt1496081/,0.007042253521126761,0.23943661971830985,0.007042253521126761,0.007042253521126761,0.02112676056338028,0.007042253521126761,0.06338028169014084,0.18309859154929578,0.2676056338028169,0.19718309859154928,1,12
Defying Gravity,Kiss,8.4,141,13,/title/tt1496082/,0,0.24031007751937986,0.007751937984496124,0.023255813953488372,0.007751937984496124,0.023255813953488372,0.08527131782945736,0.17054263565891473,0.27906976744186046,0.16279069767441862,1,13
Melissa e Joey,Pilot,6.8,139,1,/title/tt1602317/,0.03597122302158273,0.22302158273381295,0.02877697841726619,0.02877697841726619,0.02158273381294964,0.12949640287769784,0.20863309352517986,0.2014388489208633,0.08633093525179857,0.03597122302158273,1,1
Melissa e Joey,Moving On,6.8,111,2,/title/tt1676703/,0.018018018018018018,0.1891891891891892,0.04504504504504504,0.018018018018018018,0.018018018018018018,0.10810810810810811,0.22522522522522523,0.2072072072072072,0.14414414414414414,0.02702702702702703,1,2
Melissa e Joey,Nanny Love,7,111,3,/title/tt1693436/,0.018018018018018018,0.1891891891891892,0.036036036036036036,0.018018018018018018,0.036036036036036036,0.05405405405405406,0.22522522522522523,0.1891891891891892,0.18018018018018017,0.05405405405405406,1,3
Melissa e Joey,Boy Toys 'R' Us,6.7,101,4,/title/tt1694425/,0.019801980198019802,0.21782178217821782,0.04950495049504951,0.009900990099009901,0.0297029702970297,0.15841584158415842,0.21782178217821782,0.18811881188118812,0.0594059405940594,0.04950495049504951,1,4
Melissa e Joey,The Perfect Storm,7.2,101,5,/title/tt1705623/,0.010526315789473684,0.2,0.021052631578947368,0.05263157894736842,0.010526315789473684,0.11578947368421053,0.2,0.23157894736842105,0.09473684210526316,0.06315789473684211,1,5
Melissa e Joey,Spies & Lies,7,95,6,/title/tt1706157/,0.009900990099009901,0.24752475247524752,0.0297029702970297,0.009900990099009901,0.009900990099009901,0.0891089108910891,0.1782178217821782,0.297029702970297,0.06930693069306931,0.0594059405940594,1,6
Melissa e Joey,Up Close & Personal,7.2,91,7,/title/tt1708742/,0.02127659574468085,0.2978723404255319,0.010638297872340425,0.02127659574468085,0.02127659574468085,0.07446808510638298,0.09574468085106383,0.2553191489361702,0.14893617021276595,0.05319148936170213,1,7
Melissa e Joey,Dancing with the Stars of Toledo,7.6,94,8,/title/tt1711182/,0.01098901098901099,0.21978021978021978,0.03296703296703297,0.01098901098901099,0.02197802197802198,0.10989010989010989,0.17582417582417584,0.23076923076923078,0.13186813186813187,0.054945054945054944,1,8
Melissa e Joey,Seoul Man,7.1,89,9,/title/tt1730567/,0.011494252873563218,0.20689655172413793,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.09195402298850575,0.16091954022988506,0.26436781609195403,0.20689655172413793,0.022988505747126436,1,9
Melissa e Joey,In Lennox We Trust,7.1,92,10,/title/tt1730568/,0.056179775280898875,0.2247191011235955,0.02247191011235955,0.011235955056179775,0.056179775280898875,0.14606741573033707,0.0898876404494382,0.23595505617977527,0.11235955056179775,0.0449438202247191,1,10
Melissa e Joey,A Fright in the Attic,7.3,87,11,/title/tt1730569/,0.010869565217391304,0.20652173913043478,0.021739130434782608,0.03260869565217391,0.03260869565217391,0.09782608695652174,0.15217391304347827,0.2826086956521739,0.13043478260869565,0.03260869565217391,1,11
Melissa e Joey,Joe Knows,6.8,89,12,/title/tt1730570/,0.033707865168539325,0.21348314606741572,0.011235955056179775,0.033707865168539325,0,0.07865168539325842,0.1797752808988764,0.30337078651685395,0.10112359550561797,0.0449438202247191,1,12
Melissa e Joey,Enemies with Benefits,7.2,87,13,/title/tt1742890/,0.034482758620689655,0.25287356321839083,0.011494252873563218,0.022988505747126436,0.022988505747126436,0.08045977011494253,0.19540229885057472,0.21839080459770116,0.12643678160919541,0.034482758620689655,1,13
Melissa e Joey,Don't Train on My Parade,7.1,84,14,/title/tt1742891/,0.02564102564102564,0.2692307692307692,0.01282051282051282,0.038461538461538464,0,0.07692307692307693,0.15384615384615385,0.28205128205128205,0.10256410256410256,0.038461538461538464,1,14
Melissa e Joey,Lost in Translation,7.2,83,15,/title/tt1818994/,0.024096385542168676,0.20481927710843373,0.012048192771084338,0.012048192771084338,0.024096385542168676,0.0963855421686747,0.14457831325301204,0.2891566265060241,0.14457831325301204,0.04819277108433735,1,15
Melissa e Joey,Joe Versus the Reunion,7.4,81,16,/title/tt1823964/,0.023809523809523808,0.21428571428571427,0.023809523809523808,0.011904761904761904,0.023809523809523808,0.09523809523809523,0.20238095238095238,0.20238095238095238,0.15476190476190477,0.047619047619047616,1,16
