series_name,Episode,UserRating,UserVotes,series_ep,link,r1,r10,r2,r3,r4,r5,r6,r7,r8,r9,season,season_ep,NA.
Clipped,Pilot,7.5,85,1,/title/tt3723650/,0.03529411764705882,0.38823529411764707,0.03529411764705882,0.03529411764705882,0.047058823529411764,0.058823529411764705,0.09411764705882353,0.1411764705882353,0.10588235294117647,0.058823529411764705,1,1,NA
Clipped,Dreamers,7.9,61,2,/title/tt3723654/,0.0425531914893617,0.3829787234042553,0,0.0425531914893617,0.0425531914893617,0.10638297872340426,0.06382978723404255,0.06382978723404255,0.19148936170212766,0.06382978723404255,1,2,NA
Clipped,Go Below,7.5,49,3,/title/tt3723656/,0.03278688524590164,0.4098360655737705,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.08196721311475409,0.04918032786885246,0.09836065573770492,0.13114754098360656,0.13114754098360656,1,3,NA
Clipped,Wi-Fi,8.2,52,4,/title/tt3723658/,0.019230769230769232,0.46153846153846156,0.019230769230769232,0,0.019230769230769232,0.057692307692307696,0.07692307692307693,0.19230769230769232,0.057692307692307696,0.09615384615384616,1,4,NA
Clipped,Big Gay Wedding,7.6,47,5,/title/tt3723660/,0.02040816326530612,0.3673469387755102,0.04081632653061224,0,0.061224489795918366,0.10204081632653061,0.12244897959183673,0.10204081632653061,0.14285714285714285,0.04081632653061224,1,5,NA
Clipped,World's Rudest Barbershop,7.9,42,6,/title/tt3723662/,0.023809523809523808,0.40476190476190477,0,0.023809523809523808,0.023809523809523808,0.09523809523809523,0.07142857142857142,0.16666666666666666,0.09523809523809523,0.09523809523809523,1,6,NA
Clipped,Mo's Ma,8.2,39,7,/title/tt3723664/,0.029411764705882353,0.4117647058823529,0,0.058823529411764705,0,0.058823529411764705,0.14705882352941177,0.11764705882352941,0.08823529411764706,0.08823529411764706,1,7,NA
Clipped,The Gambler,7.6,36,8,/title/tt3723666/,0.02564102564102564,0.4358974358974359,0,0.02564102564102564,0,0.07692307692307693,0.02564102564102564,0.15384615384615385,0.1794871794871795,0.07692307692307693,1,8,NA
Clipped,Free Wednesday,7.8,34,9,/title/tt3723668/,0.027777777777777776,0.3611111111111111,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.1111111111111111,0.027777777777777776,0.19444444444444445,0.08333333333333333,1,9,NA
Clipped,Reunion,7.8,33,10,/title/tt3723670/,0.06060606060606061,0.3939393939393939,0,0,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.12121212121212122,0.18181818181818182,0.06060606060606061,1,10,NA
Longmire,Pilot,8.3,890,1,/title/tt2138563/,0.006741573033707865,0.5955056179775281,0.0044943820224719105,0,0.0033707865168539327,0.01348314606741573,0.0348314606741573,0.08764044943820225,0.16404494382022472,0.0898876404494382,1,1,NA
Longmire,The Dark Road,8.3,742,2,/title/tt2181676/,0.005934718100890208,0.6379821958456974,0.001483679525222552,0.001483679525222552,0.001483679525222552,0.00741839762611276,0.020771513353115726,0.09050445103857567,0.1572700296735905,0.07566765578635015,1,2,NA
Longmire,A Damn Shame,8.4,727,3,/title/tt2206692/,0.006220839813374806,0.6951788491446346,0.0015552099533437014,0.0015552099533437014,0.0015552099533437014,0.003110419906687403,0.00933125972006221,0.05132192846034215,0.12597200622083982,0.104199066874028,1,3,NA
Longmire,The Cancer,8.5,708,4,/title/tt2218332/,0.004629629629629629,0.654320987654321,0.0015432098765432098,0.0015432098765432098,0,0.0015432098765432098,0.023148148148148147,0.06172839506172839,0.13117283950617284,0.12037037037037036,1,4,NA
Longmire,Dog Soldier,8.7,718,5,/title/tt2233974/,0.005961251862891207,0.639344262295082,0.0014903129657228018,0,0.0029806259314456036,0.004470938897168405,0.022354694485842028,0.07153502235469449,0.14157973174366617,0.11028315946348734,1,5,NA
Longmire,The Worst Kind of Hunter,8.4,674,6,/title/tt2298948/,0.004615384615384616,0.7076923076923077,0.0015384615384615385,0.0015384615384615385,0,0.003076923076923077,0.012307692307692308,0.043076923076923075,0.10153846153846154,0.12461538461538461,1,6,NA
